FirstName,gender
diosdado,1
ronnie,1
mario,1
john carlo,1
orlan,1
marjorie,0
lilia,0
irvin james,1
dalmacio,1
loyolo,1
mary rose,0
aika mae,0
pacita,0
annalou,0
marilyn,0
patricia dennice,0
leopardo,1
lino,1
rolando,1
kevin kline,1
lucila,0
maria kristel,0
ruben,1
lee,1
elsa,0
tita,0
marjon,1
emelio,1
allan,1
dondon,1
rey,1
alma,0
doriza,0
democrito costañas,1
aimee rose,0
joseph,1
carmelito,1
reynaldo,1
john joana,0
april rose,0
lolito,1
isabelo,1
marianito,1
mercedes raza,0
reno,1
edwin,1
samuel,1
ma. theresa,0
filner,1
robinson,1
antonia,0
andy,1
carmelita,0
arven kim,1
ernesto,1
gloria,0
erle,0
maria anita,0
alex,1
marilou,0
ricci,0
marilyn,0
rosalyn,0
rene,1
lydia,0
kenneth ryan,1
maximiana,0
aida,1
jesica abelieto,0
jovelyn,0
louise marie,0
clarina,0
gregorio,1
gepry,1
julie,0
marites,0
kent reynold,1
elizabeth,0
bernie lopez,1
joery,1
maricris,0
genaro,1
victorio,1
helario,1
jaime,1
marahani,0
eugenio,1
loreta,0
thomas,1
gemma,0
merlyn,0
paul anthony,1
lorenzo,1
felicisima m,0
arnel,1
ma. vilma,0
andresa,0
editha,0
diana,0
amelia,0
ricky,1
rhea jean,0
gilda,0
wenceslao,1
randy,1
al-shameir,1
benito,1
ma. joana,0
bernand jhon,1
blas,1
teodora,0
dedith,0
adonis,1
reynate,1
ju-al,1
rufa arangc,0
jose ibarra,0
marvin,1
jano,1
nilo,1
natividad,0
liza,0
irish grace,0
armando,1
rechel,0
marilou,0
wilfredo,1
leono,0
bonifacio,1
romel jr,1
john carl,1
shirly,0
ronie,1
sharon,0
virgil,1
mercy,0
mario,1
hilario,1
ardina,0
norma,0
honeylou,0
ysmaileen,0
nimfa,0
hannibal,1
rusel,1
regie,1
johannes paul,1
val,1
jerusalem,0
joel,1
joenard pesalbon,1
mary joy,0
cherry,0
aljon,1
jesus,1
rolando,1
misba,0
ferdinand,0
fernando,1
fe,0
zenaida,0
kayleen grace,0
bernadeth baro,0
raul,1
arlie joy,0
rewary,1
andrea,0
pamfilo,1
edegardo,1
mario,1
esteban,1
arsenio,1
santiago,1
nathalie amber,0
mark wendell,1
armie,0
neceforo,1
gean,0
randy,1
manzano,1
solomon,1
imelda,0
maricar,0
emiliano,1
alberto,1
cristobal jr,1
angela,0
maria liora,0
julieta,0
marina,0
juliana,0
nathaniel,1
francis,1
arvin christian,1
concepcion alejandria,0
marianita,0
merlina,0
junbert,1
alfredo,1
ranel,1
elizabeth bernadez,0
miker,1
concepcion,0
justle jeb,1
anallei,0
josephine,0
miraflor,0
jonalyn,0
julie,0
lino,1
mark anthony,1
elisa romero,0
genly,1
nardeliza,1
lourence rex,1
maria dafodil,0
melanie,0
esterlina,0
mary grace,0
maribel,0
william,1
lorna,0
teresita,0
alejandre,1
jeckie,0
marites baritua,0
norma,0
susana,0
alexis stephanie,0
luis barolo,1
lucia,1
josephine,0
beatriz,0
ana,0
maria victoria,0
reza,0
dandy boy,1
rosalinda,0
prima,0
mildred,0
proserfina,0
danilo,1
roel,1
joselito,1
john loyd,1
jenny,1
adrian,1
sylvan,0
aileen,0
loreta,1
leilani m,0
jovilyn,0
dionisio,1
mary ann,0
rovah bendi,0
kniah,0
irenea,0
pedro,1
gladeviz,0
crystal mae,0
jr pepito,1
loida,0
fern ann,0
pedro,1
stephen p,1
joanne vasquez,0
apolinario,1
edilyn,0
richelle,0
amy lou,0
marita,0
eleuterio,1
juanita,0
vivian,0
lolita s,0
al,1
babe luta,0
sergiy gabriel,1
tomas b.,1
patrick weniel,1
exequel,1
rufo,1
auda,0
jesus,1
johnny,1
sophia,0
marilyn,1
triuna jane,0
loner,1
lanie julita,0
krizle ianne,0
reynante,1
lilbeth,0
piyaporn joel,1
ruben,1
luzviminda,0
victorino,1
lourdes sta.,0
ranie,1
dennis rey,1
fe,0
monwood,1
inocencio faustino,1
jose,1
frenz,1
mario,1
bebiano,1
emelita,0
evaresto,1
jicelle luz,0
lyn,0
dominador,1
nixon c,1
mario,1
ricarte,1
gonzalo,1
myrna,0
liver,1
ruben,1
angelita,0
mar,1
ruby jean,0
sarah jane,0
john mark,1
arvin,1
jenephere,1
romnick,1
bernadeth,0
criselda,0
alma,0
"jr., jaime",1
pearlie,0
nemecio q,1
editha,0
nida,0
kathelin,0
rey,1
fidel,1
ruel,1
calixto clemen,1
claire,0
jan michael,1
jennifer,0
harry raphael,1
haydee de,0
mark,1
clintloyd,1
mario,1
anthony h,1
michael,1
douglas lorenz,1
josie,0
roche,0
alice,0
rowena,0
rizal,1
marissa,0
alberto,1
krischille mae,0
justina catalina,1
maricel,0
oliver,1
michael oseas,1
cristopher,1
berta,0
sapiya,0
may leonida,0
vergel,1
jeolou,1
mary jane,0
cyrel mae,0
jay,1
jelamae almacin,0
rochele,0
ferdinand,1
lourdes,0
eduardo,1
jereme,1
niezel,0
"rafael,",1
ma.gladys,0
yvonnie,0
karen jane,0
jeane,0
noel,1
ma. christina,0
mary ann,0
jalita,0
reyjane,0
raymunda,1
celso jr.,1
zyriel gay,1
luisa,0
rozalinda,0
marisa ulo,0
crizel mae,0
novo amor,1
xeanne audrey,1
jocelyn,0
marius jan,1
melconhie,0
marjean,0
randy,1
loida,0
napoleo,1
bernie,1
mila coderes,0
crisanie,0
letecia,0
salome,0
jastin,1
pedro,1
jay-ann dela,0
gemaliel,1
pedro,1
felcris june,1
susana,1
mario,1
annaliza,0
gerry,1
digna,0
louie,1
vicente,1
maria cecilia,0
maria teresa,0
jellyrin,0
roberto,1
christian,1
dilag,0
analiza,0
jennifer,0
carlos,1
ralph,1
roland,1
roberto,0
catherine,0
luz,0
michael,1
ronaldo,1
chito,1
ruben,1
eric,1
khrisjum,1
che marie,0
lorna,0
n. bertil,1
zysha,0
mercy,0
richie,1
rodolfo,1
jonalyn,0
vincent,1
lance christneir,1
cresencia,0
rollen joy,0
jocelyn,0
mary grace,0
jey,1
smeirna,0
raquel,0
jayreen,1
rolando,1
willy,1
luis,1
jose randy,1
raymundo,1
maria paz,0
alberto,1
alma rogero,0
jan nico,1
maria lea,0
leurencio,1
george,1
grace,0
salvador,1
amor,0
socrates,1
vicenta,0
kristine joy,0
melody,1
maricel,0
primitiva,0
larry,1
raquelita,0
"erlybeth, merenciano",0
janet,0
nenita,0
guillermo,1
marieta,0
corsina,0
rico,1
mike james,1
alex,1
byron,1
azel p,0
cristina,0
sunday,0
gil,1
rosita lawas,0
prisca,0
elinor boro,0
marivic,0
mark anthony,1
noe,1
paterson leonardo,1
joventino,1
oscar,1
shirley,0
annabelle,0
benita,1
regilyn h,0
shennie,0
nena,0
randy,1
gerald,1
merlene,0
michelle joy,0
marilyn,0
rodrigo,1
rolando,1
lilibeth,0
cristy,0
emelyn,0
noli,1
alicia,0
arturo,1
sally,0
ana rubinie,0
stella maris,0
anicia,0
vicente,1
eduardo,1
evangeline,0
jovelyn guardario,0
anthony,1
eulogio,1
ronald,1
carla joyce,0
judith,0
jawee,1
willy,1
rodel,1
norman,1
natividad,0
gerlie sumatra,0
federico,1
esterlita,0
arsenio,1
noemi,0
maria arlene,0
laurence,1
ma. jocelyn,0
ronelio,1
glenda,0
diamand jane,0
roderick,1
joylyn,0
elizabeth,0
restituto,1
pinky grace,0
jerry,1
kizeah jean,0
fernando,1
cepriana,0
philip michael,1
nicodemus,1
josemel,1
ismaela,0
angelita vale,0
mario,1
danilo,1
emelyn,0
ted,1
wilbert,1
roland,1
eden,0
alan,1
abundio,1
edwin,1
rebecca,0
hope,1
lilita,0
glenda,0
ernesto jr.,1
antonina,0
juvy,0
roy,1
carolina,0
anecito,1
jeric,1
jeremiah,1
rita rosario,0
estrelita,0
meliza,0
eden,0
jessie,1
ana,0
earl,1
dominga,0
manuela,0
mary ann,0
erlin,0
maria dory,0
edilberto,1
bonifacio,1
pio,1
dormelita,0
mary zyriel,0
mayolita,0
jonn bernard,0
janiet,0
lynda rae,0
jocelyn,0
karen mae,0
melba,1
mariano,1
angelito,1
florabel,0
apostol,1
allan ken,1
said,1
pinky,0
dawn ivy,0
eligio c,1
cristobal,1
rogelio,1
wenonah,0
dandrave,1
faishia,0
ma. teresa,0
aivy,0
bartolome jr.,1
romylen,0
salvador,0
jemar,1
kristin mahusay,0
radzmir,1
bienvenido jr.,1
emelyn englisa,0
juanito,1
rowena abenda¥o,0
rubi jane,0
erlis,0
exequiel,1
alberto,1
anecia,0
marissa,0
m. sta.,1
dolorosa,1
ronilo,1
yomie,0
junrey,1
hja. salma,0
merlyn,0
benjamin,1
joe,1
adrian m,1
rissa mae,0
orlando,1
arwin,1
luzviminda,0
danilo,1
raymond,1
jose rumavic,1
patrio,1
sanivic,0
henry,1
junalyn,0
"arnel, la",1
garry japay,1
jayson,1
leoncio,1
erlinda,0
joel baintin,1
mary lou,0
felisa,0
aibe,0
jose,1
chester,1
jerald,1
jeam ritch,1
richard,1
ar-jay,1
marissa,0
pearly,1
angel,0
jeneth,0
glenford,1
ma. soccoro,0
ernido,1
ronald daguia,1
ariel,0
ma. sagrario,0
randy,1
francisco niñofranco,1
erlinda,0
reijen mae,0
hermes,1
jacobd,1
erwin james,1
carmencita,0
jayme,1
ledwinda,0
efren,1
priscilla,0
magerie guaven,0
renato,1
flora may,0
norman,1
arsenio a,1
efreniano,1
andrea,0
jinon,0
paquito,1
myrna,0
smiliemae,0
manolito cabutotan,1
josephine,0
wenah omanda,0
vivian,0
mark christian,1
rukiya ib.,0
ma. christina,0
analiza,0
harram,1
juvy lyn,0
romeo,1
arshen jane,0
analyn,0
magdalena,0
rogelio,1
amelita,0
andres,1
louen vhee,0
narcisa,0
hajiraiya,0
lolita,0
jennilyn,0
narcisa,0
angelita,0
vindy,1
eduardo,1
saberiano,1
alberto,1
rowena,0
jojan,1
epifania,0
edgardo,1
isidro sta.,1
lorebeth,0
jennifer,0
jovelyn,0
henry,1
dionesia,0
timothy james,1
rey,1
ma. dulcebeth,0
teresita,0
regina,0
gonzalito,1
reymart,1
teresa,0
margieliza,0
christopher,1
ligaya,0
lina,0
maria nenita,0
fermalou,0
romadel,1
joi,0
marino jr.,1
luna,0
precilly,0
pacita,0
feliciana,0
rachel,0
loreta,0
manuel,1
mark gil,1
madiam,0
regalado,1
edward,1
tito,1
jolita,0
elizabeth,0
merhamen,1
julieta,0
adelita,0
tato,1
jeffrey tejada,1
gladys,0
teresita,0
liezel,0
evelinda,0
anuncianon,1
frisca,0
maria magdalena,0
juharto,1
emmilyn,0
leo,1
rochelle marie,0
jefferson,1
donald,1
lorena,0
cesar a.,1
ariel,1
abraham,1
celso,1
glenn,1
genick,1
reymart,1
prudencio jr,1
joemin ann,0
rosalia,0
bernardino,1
alvin,1
maricar mae,0
jobane,1
eleanor fernandez,0
gaspar,1
marciana,0
robert,1
josephine camanse,0
alma,0
edwin,1
lourdes,0
jaime jr.,1
arsenia,0
alfredo suganob,1
terisita,0
rita,0
carmilita,0
editha rocacurba,0
rafael,1
alma,0
hernani,1
analyn,0
alma,0
alberto jr,1
janice,0
sanny,1
mylene,0
may jean,0
jerry,1
matt,1
eric,1
angelo,1
lucila,0
jefferson,1
cristita,0
arni,1
nolie jun,1
angeles,0
rosel,0
violeta,0
cesar,1
juvelyn,0
leyne,0
christie,0
gilda,0
josefina,0
kamar,1
jeffrey,1
ramil,1
rene,1
jashim,1
renan,1
diosdada,0
cheralyn,0
sheryl,0
francia,0
leonardo,1
letecia,0
eliza p,0
rinil jan,1
joseph,1
adelfa,0
gina,0
richmond,1
mark leo,1
corazon,0
sitti arba,0
geroncia divino,0
ariel,1
benjo,1
rogelio,1
joecelyn,0
gerian,1
aurelia,0
teresita ampoloquio,0
barbara,0
mayolie,0
dannah calyn,0
fe,0
aive mae,0
dominico jr.,1
teresita,0
belinda,0
lyn hart,0
rene,1
laura,0
artemia,0
wil`fredo,1
regina,0
arthur,1
emilio,1
marisa,0
mike anthony,1
liza,0
marivic gaslang,0
rose lily,0
roy,1
sisenando,1
roger,1
aljohn,1
eduardo,1
francisco froilan,1
romeo roed,1
conrado joey,1
elizabeth,0
leo,1
jesse eric,1
luzviminda,0
jo-ar,1
reylino,1
melit,0
anecieta,0
edimir p,1
elvie,0
alvin,1
ashley jhane,0
yolanda,0
ryan mon,1
mecile,0
ruben,1
arbie rose,0
cathie,0
lemuel humphrey,1
primitivo,1
alex,1
zehavith,0
terso,1
teresa,0
ruben,1
dennis,1
sherry mae,0
carmelito,1
orlando,1
luis,1
lilia,0
enrico rey,1
mateo,1
carmela advincula,0
anjilyn,0
mercedes delfin,0
virgelio,1
benjiemar,1
junal,1
jonalyn adante,0
ma. regina,0
leonardo,1
josue sr,1
marlon,1
dan,1
loreta,0
junaisah,0
warren,1
analyn,0
jiggy,1
ginalyn,0
melanie,0
daria,0
julieta,0
jared sr.,1
ester,0
mary jane,0
maricel,0
elmer,1
alben,1
sison,1
angelou,1
"rodrigo, me",1
clarenze,1
reynaldo,1
renato,1
lelia,0
ronald basona,1
june daphne,0
lorioner,1
nemesia ethel,0
ricarte,1
demetrio,1
roland,1
jay rick,1
evelyn,0
maria theresa,0
lourdes,0
romeo,1
rosemarie,0
gary,1
jerry,1
miguel,1
domingo,1
rosario ignacio,0
alvin,1
julio,1
zorita,0
lolita,0
ommo-ayman,0
marcelino e,1
rizza,0
juan,1
rodolfo,1
karen,0
klient russel,1
bernardito,1
uldarico,1
mary rose,0
arnil,1
teresita,0
vicky,0
celia,0
elisa e,0
salvador,1
ervin,1
florentina,0
elnie,0
alvin,1
rogelio,1
lei mhar,1
danilo,1
teresita necer,0
roberto abadies,1
illuminda,0
vensen,1
alona,0
marnilita,0
ermelita,0
michael mark,1
thelma,0
maybel,0
mary jane,0
herminia,0
ma. flora,0
tomas moja,1
evangeline,0
harold gabrielle,1
marlon,1
warlita,0
mercy,0
randy,1
mayla,0
belly,1
rogelio jr.,1
mildred,0
may lene,0
primitiva,0
anlieluz,0
manilyn,0
julieta,0
carmela fe,0
ernesto jr,1
edalyn,0
alejo simon.ii,1
judita,0
mevilinda,0
wilfredo,1
alfred,1
allan,1
jimmy,1
frankie,1
modest,1
evelyn,0
ma. victoria,0
rosalina,0
peleberto,1
mervin a,1
maruja,0
dominador g,1
wilfrido,1
leonida,0
armando sr.,1
angelica,0
josephine,0
ma. cristina,0
mercy,0
helen,0
ray mart,1
salome,0
sherry marie,0
imelda,0
wallie,1
ma. cristina,0
junalyn francisco,0
maurito jumawan,1
jose,1
york garrette,1
jey,1
lourdes,0
virgilio,1
freda,0
alfredo,1
abddullah,1
jenny,0
melvin,1
rustom,1
elsa,0
ramon,1
ismael,1
nilda p,0
zeena yesha,0
john,1
luisa,0
nemuel,1
rinalyn,0
marissa castro,0
florante,1
marilou,1
antonio,1
samuel,1
reneta,1
jaime,1
leonard,1
jocelyn,0
fernando,1
salvadcr,1
jolibee,0
glenn,1
ella,0
maria,0
rogelio,1
clarince jay,1
genoveva,0
lissa,0
emma,0
patricio,1
composio,1
maribel,0
grethel,0
margarita,0
agustin,1
letecia,0
herma,0
alex,1
jovita,0
amson,1
gleceria,0
mary ann,0
april,0
maricris,0
melanie antopina,0
denis,1
leonarda,0
gina sumayang,0
crisna,0
phoebe krisia,0
marlon,1
samer,1
neil wyne,1
edgardo,1
joseph dean,1
luisa delos,0
nestorio,1
diana,0
maria christina,0
danaver,1
norhana,0
lucita,0
antonieta,0
lourdes,0
mercedita cuizon,0
anaclito gamot,1
marciana,0
norberto r,1
arturo,1
elena,0
romulo jr,1
manolito,1
danny,1
marie laureen,0
arceli,0
dean ryan,1
richard infiesto,1
bernil,1
abidin,1
godilla,0
edwin,1
may grail,0
jerry,1
felix,1
herbert,1
adelina,0
rene,1
corazon,0
andres dela,1
eden,0
pamela,0
ariel clemen,1
lourdecita,0
rene,1
rya nick,1
lily ann,0
abtahi,1
jonathan,1
evelina,0
brulle,1
leovino gordon,1
laurente,0
mohajid,1
leonard,1
edward,1
allin,0
necie may,0
miraflor,0
hurley jae,1
joel,1
jane,0
lacilda,0
joseph,1
wilfred,1
erving,1
razel,0
mencho,0
ma. corazon,0
joey,1
myrna,0
hazel gay,0
christ,1
benny,1
nancy,0
marvin,1
elvira,0
janice,0
emilda,0
merlita,0
elbert jay,1
cherry mae,0
joelou,1
donabelle,0
rodolfo,1
glady,0
jannet,0
james,1
alfonso,1
anacleto,1
rosemarie,0
magdalina,0
nestor,1
elena,0
charmie,0
teresa,0
frank,1
jason,1
almario,1
remegio t,1
regie,0
belinda,0
genelyn,0
rosalyn,0
lucia,0
virgin,0
johnry,1
argen,0
rube,1
jeffry,1
lorna,0
julian,1
bienvenido,1
luz,0
anita,0
criznah jean,0
jenny,0
marjorie,0
adolfo jr.,1
helen grace,0
benjie,1
ramon,1
jonaid,1
elizabeth espinosa,0
jumela loas,0
marcos,1
maria lolita,0
madelyn,0
gina t,0
monroe,1
rose,1
hilda,0
remegio,1
doreen sayson,0
rita,0
melecia,0
joce,0
wilfredo,1
clark june,1
solidad,0
virgilio,1
nena,0
sergiy gabriel,1
jefrey,1
regina,0
sabino,1
jerlyn,0
jonathan,1
carlito,1
clemente,1
julius t,1
gerilyn,0
leonido,1
evelyn,0
joseph,1
elizabeth,0
jerry costillas,1
edrico,1
jorge,1
mary ann,0
esther,0
roger,1
jake anthony,1
erma,0
marilyn,0
alvin christian,1
cipriano,1
alger,1
danilo,1
betty,0
sandro,1
resty,1
nestor jr.,1
herculian solo,1
nicomedes,0
ma. christian,1
marvin,1
badjori,0
jeffrey,1
jaime,1
jowen,1
edelito,1
charlita,0
andres gallardo,0
bernardo,1
romeo,1
cristina,0
jesie collado,0
delfin,1
rose galvan,0
alvin,1
mylene,0
nestor,1
noronsalam,1
leonardo,1
nenita,0
pepito,1
nick winson,1
donna lee,0
nemsie,0
"albert jr,",1
gerald jay,1
randy,1
cecenio,1
mark andre,1
aristeo pablo,1
rogel,1
rey bernard,1
asela,1
josefina,0
rochelle,0
ma. evangelina,0
richie,0
jose,1
rolly,1
evelyn java,0
ofelia,0
anthony,1
danilo,1
loreta,0
abelardo,1
godon jaya,0
annabelle,0
jocelyn,0
leonor,1
celia,0
domingo,1
hilda,1
fidel,1
rene,1
jacquilou,0
alicia,0
rodrigo,1
maria aurora,0
aida,0
rogelio,1
nenita,0
marie joyce,0
christian james,1
jacinto,1
aurelio,1
merdrid,0
sarah,0
grace,0
ivy grace,0
elmo,1
romero,1
marilyn,0
glory jean,0
eleuterio,1
salvacion laresma,0
jhenard,1
ma. janette,0
melynde,0
john paul,1
elsa,0
rowena,0
raymond lalusin,1
desideria,0
ruel,1
antonio,1
rodelyn,1
felix,1
marjun,1
joel jr.,1
diosie,0
merhang,0
elsa,0
antonio,1
benedicta,0
flordeliza,0
nellie,0
alora,0
reyche,1
jennifer -,0
estrella,0
leah conahap,0
esabelita,0
rene,0
rey david,1
donald,1
martina,0
imelda,0
"jude c,",1
felisa,0
janice,0
vienna,0
elmer,1
jessa,0
almujib,1
janelyn,0
mary pearl,0
florencia,0
francois nyle,1
salustiano,1
justina,0
princess melanie,0
francis,1
evangeline,0
teresita,0
arturo,1
irish,0
klarrellyle,0
narcisa,0
eric,1
emma,0
grace,0
carmela jane,0
alma,0
luna,0
ma. luisa,0
arnold,1
alberto,1
lilibeth,0
kenneth mark,1
marcelina,0
bernardita,0
rodina,0
liza,0
rowena,0
ferlyn,0
ma. liezl,0
jessel,0
loreto,1
archie,1
judilyn,0
susan jurado,0
ronnil,1
emerita,0
susima,0
marlene s.,0
pablo,1
amir,1
kelvin,1
armando,1
bernard jake,1
divina,0
julie ann,0
zenaida,0
concepcion,0
jay le,1
rosita,0
thelma,0
jaymar,1
antonio,1
daren,1
baltazar,1
maria cecelia,0
eliza,0
jeanne,0
warlito,0
eva,0
torcuato,1
marevic,0
tessie,0
lorna,0
rubie mae,1
nestor,1
jun achieval,1
hipolito,1
rodion,1
rico,1
rex,1
judith,0
joel,0
johnny,1
emma,0
edna,0
sarlyn,0
maria consolacion,0
gleceria,0
elsa,0
glenn,1
wilfredo,1
adolfo,1
reynaldo l,0
rommel,1
bernardita,0
jose o,1
rica,0
erasmo,1
mary bernadeene,0
marietess,0
virginia,0
marlo,1
aljun,1
marivic,0
pedro,1
bimbo,1
salvacion,0
anna vieta,0
reymond,1
precilla,0
aldrin,1
jocelyn,0
alexander,1
julieta,0
arnulfo,1
irene,0
mario,1
mary lyn,0
nancy,0
elpedio,1
joebel,1
apolonio,1
araceli,0
marvin,1
eduardo,1
alejandro,1
jose iii,1
lordlie,0
leila m,0
elizabeth,0
catalino,1
julio,1
felisa,0
elena,0
timoteo,1
maria,0
bievenido pa,1
crestina,0
arnolfo,1
joselito,1
george,1
alvin,1
bryan neil,1
lilia,0
loida,0
wilson,1
venus,0
norie,0
clyde,1
rachel marie,0
jinky,0
teofilo jr.,1
reymon,1
jose,1
rosenie,0
arnold,1
yosseff,1
leah,0
bryan,1
michael,1
tessa gyll,0
fel,1
juderim,0
jonayka,0
michelle,1
marne,0
walter,1
gina,0
avelina,0
meloni,0
jonathan,1
judith,0
leopoldo,1
emilyn,0
jr toribio,1
eduardo cubias,1
chena mae,0
cristina,0
ernesto,1
leliza,0
danny,1
lourdes,0
lito,1
anita,0
neibob,1
adrian,1
wilfredo,1
perfecto,1
joel,1
carlo rey,1
madelyn,0
jane,0
vicente,1
ronald,1
may ann,0
cicilio,1
filomena,0
anecita tunday,0
eduarlita,0
aleli,0
maimona,0
cristina apawan,0
alfredo,1
rodel,1
eva,0
teresita,0
steven macagumban,0
cristine joy,0
luke chelle,0
benjamin,1
herminia,0
anabell,0
erol,1
editha,0
bimbo,1
mercy fabulare,0
bernard,1
marites,0
benjie,1
karen,0
mariano,1
arlex,1
mitzi,0
florente,1
neriza,0
jerry,1
ferdinand,1
jesus,1
yvonne,0
noel,1
melagros,0
rowena sta,0
cecili,0
arla,0
arsenia,0
alexes,1
joy paculanang,1
joselito,1
roel,1
aiza,0
jefrolyn,0
lea,0
mary ann,0
dexter,1
lilia,0
jeffrey m,1
jaime,1
shelmie,0
kristine,0
ralph,1
grace,0
edna,0
melanie,0
edwin,0
evelyn,0
amiel jay,1
julius,1
beverly,0
amadio,1
lea vic,1
eric,1
ronulfo,1
lucila,0
jenajen,0
grace marie,0
aquilino,1
catalina,0
edwina,0
allen,0
eulogio,1
freddie,1
lito,1
chad louie,1
frumencio,1
ma. jessica,0
francisco,1
apple cherrie,0
angelo mark,1
jr. mari,1
rolando sr.,1
venusto sr,1
misael,1
malynne marie,0
ivan noel,1
felicidad,0
jessica,0
rogelio,1
marie,0
cherry,0
joeneth claire,0
michael son,1
becher brocoy,1
brian,1
christine,0
salve,0
shirley,0
lourevi,0
john carlo,1
teresit,0
juanita,0
minerva,0
evelyn,0
rudy,1
herbert,1
erin,0
leandro,1
jasmin,0
leo simon,1
mila,0
bobby,1
romel jr,1
jahnamie,0
loridel,0
analou,0
albirta sarmiento,0
wenceslao,1
mary grace,0
merlyn magellan,0
martha,0
edison,1
rosela,0
sonia,0
theresa alma,0
cleofe,1
jacel,0
edgar,1
mary joy,0
benita,1
kriza kye,0
aleta labadan,0
john cesar,1
anabelle,0
virgi,0
roldan,1
joemer,1
julius,1
chuck charles,1
jovencio c.,1
beberlina,0
norie,0
jun rey,1
maurecio,1
louie,1
noel,1
wilma,0
michael,1
wilfredo,1
zeus,1
ledi lou,0
leoncia,0
isidro nunez,1
cesarly,1
sabina,0
ma. elena,0
eduardo,1
ailene,0
michael,1
jocelyn,0
loui fernan,1
jarsum,0
leopoldo,1
fred,1
reycilyn allego,0
delia,0
tessie,0
annalyn,0
ramil,1
violeta,0
sherryl,0
jonathan,1
vivencia,0
susan,0
emma,0
ahmad-jan,1
candelaria elizabeth,0
romeo,1
sonia,0
c. valenzuela,1
isagani,1
avelina,0
raymundo jr.,1
erlinda,0
constancio,1
arniel,1
norhaya,0
celso,1
arnold,1
bea,0
tommy,1
evelen,0
julius,1
herbacia,1
aris,1
efren,1
heide,0
elbert,1
barbie,0
melanie,0
anita,0
ronie,1
romel,1
elmi,0
melchor,1
ederlina,0
enrico,1
felipe,1
estrella,0
kaye,0
melecio,1
marlyn,0
florentina,0
richard,1
raul,1
annaliza,0
jasim,1
maria lory,0
lucresia,0
ronilo,1
regina,0
cesar,1
nemesio,1
fern-ann,0
mark anthony,1
ritchelle,0
jessie,1
ervin,1
clarence,1
trixia mae,0
alfredo,1
miguel,1
christy,0
genevive,1
angelita,0
alejandro,1
walter,1
albert,1
raul,1
rose,0
julita a,0
mary joy,0
roeb,1
garry b,1
jose lino,1
raymond,1
crescente,1
leomar,1
cyril mae,0
estrella virgilia,0
ereneo,1
jose pepe,1
aurora,0
medelito,1
elizabeth,0
alona,0
marites,0
andrea,0
condrado,1
vernadita,0
anavilla,0
felicito va.,1
mary leigh,0
marilen christi,0
shiena paquiwag,0
iris,0
marcos,1
angelica mae,0
ronaldo e,1
cristy,0
randolph,1
florentino c.,1
kevin,1
zalimar gauzon,0
fatima,0
teofista,0
roi,1
levy,0
dario,1
alona,0
raul,1
eliseo,1
marck anthoni,1
gilda mae,0
mauro,1
antonio,1
lita,0
pennyboy francisco,1
febe luzano,0
marissa casuga,0
rhasheil,1
joji,1
honorato,1
allan,1
cecile f,0
jennifer,0
janice,0
elmar,1
krisa,0
minda,0
riza,0
teresita,0
bobby,1
james carl,1
orlando,1
kathlen kay,0
julito,1
frederick,1
emmilyn,0
antonio,1
jofrey,1
n. cabo,1
jose,1
bucherose,0
rodolfo jr.,1
maria teresa,0
nelson jr.,1
artchie,1
purisima,1
delfin,1
ofelia,0
cleto,1
christie june,0
jayson,1
hazel,0
edmund,1
michael,1
gilvanes,1
raul,1
federico,1
flordiles,0
rolando,1
flordilez,0
romarico,1
ma. nelly,0
mae barbara,0
levi,0
rommel,1
edmun,1
francisco,1
bonito,1
emmary,0
jocylyn,0
juvilyn,0
darren,1
paolo leandro,1
mark,1
joseph,1
gideon,1
liezel joy,0
teddy,1
jhendra,1
jocelyn,0
pedro,1
andres,1
jazel,0
francisco,1
chirlito arañas,1
merlyn,0
joey,1
hermogenes,1
florencio,1
zaldy,1
espie,0
jesusinito,1
eleno,1
marivel,0
carlo jay,1
mary joy,0
jading,0
belen,0
jeffrey,1
oreste,1
fortunato,1
julita,0
divine jessa,0
sonia,1
esther,0
alex enopil,1
restituto,1
maria musa,0
lourdes,0
vincent,1
marianita otero,0
arvin,1
ester,0
dionesio,1
daisy,0
catherine,0
marylle joy,0
richard jhon,1
melody,0
emelita,0
julius,1
rico,1
veronica,0
florence,1
marielle,0
juby,1
renato,1
jeoffrey colmenar,1
sherwin,1
marivic,0
jay r,1
enrique,1
cesar,1
merlina,0
emily,0
remy sr.,1
winnie,1
jocelyn,0
charlemane,0
relly,1
rey francis,1
jereme,1
avelino,1
aurellia,0
saipula,1
ermelyn rose,0
aida tiu,0
jonathan,1
ma. teresa,0
gamaniel,1
melanio,1
joseph,1
hilario,1
mifflin,0
charito,0
nancy,0
jilhan,0
milagros baasing,0
helen,0
mary joy,0
natividad,1
norcilito,1
melvyn,1
artemio,1
benjie,1
arianne mae,0
apolinario,1
rebecca,0
amalia,0
ariel,1
feregrina,0
grelette santos,1
pablito,1
alan s.,1
marynel,0
gerry jr.,1
jonathan,1
sufelia d,0
keith russel,1
jeramie,0
pedro,1
nuron,0
jackielou,0
may ann,0
mary lou,0
thelma,0
joe mark,1
maria glusie,0
benita,0
ellen grace,0
rumualda,0
christine aida,0
noel,1
virgil,1
monica,0
josephine,0
wences wyeth,1
jul hassan,1
jim,1
leopoldo,1
donna mae,0
norman,1
maria isabela,0
margie,0
